location,location_key,region,ts_utc_hour,date_local,month,hour,weekday,is_weekend,kw_per_kwp,irradiance_w_m2,module_temp_c
Ústí nad Labem,usti,Ústecký,2023-09-05T15:00:00Z,2023-09-05,9,17,1,False,0.31281,414.04,22.58
Ústí nad Labem,usti,Ústecký,2023-09-05T16:00:00Z,2023-09-05,9,18,1,False,0.12419,189.73,22.08
Ústí nad Labem,usti,Ústecký,2023-09-05T17:00:00Z,2023-09-05,9,19,1,False,0.00848,21.86,20.83
Ústí nad Labem,usti,Ústecký,2023-09-05T18:00:00Z,2023-09-05,9,20,1,False,0.0,0.0,18.81
Ústí nad Labem,usti,Ústecký,2023-09-05T19:00:00Z,2023-09-05,9,21,1,False,0.0,0.0,17.57
Ústí nad Labem,usti,Ústecký,2023-09-05T20:00:00Z,2023-09-05,9,22,1,False,0.0,0.0,17.01
Ústí nad Labem,usti,Ústecký,2023-09-05T21:00:00Z,2023-09-05,9,23,1,False,0.0,0.0,17.26
Ústí nad Labem,usti,Ústecký,2023-09-05T22:00:00Z,2023-09-06,9,0,2,False,0.0,0.0,16.65
Ústí nad Labem,usti,Ústecký,2023-09-05T23:00:00Z,2023-09-06,9,1,2,False,0.0,0.0,15.92
Ústí nad Labem,usti,Ústecký,2023-09-06T00:00:00Z,2023-09-06,9,2,2,False,0.0,0.0,15.58
Ústí nad Labem,usti,Ústecký,2023-09-06T01:00:00Z,2023-09-06,9,3,2,False,0.0,0.0,15.11
Ústí nad Labem,usti,Ústecký,2023-09-06T02:00:00Z,2023-09-06,9,4,2,False,0.0,0.0,14.23
Ústí nad Labem,usti,Ústecký,2023-09-06T03:00:00Z,2023-09-06,9,5,2,False,0.0,0.0,13.36
Ústí nad Labem,usti,Ústecký,2023-09-06T04:00:00Z,2023-09-06,9,6,2,False,0.0,0.0,12.91
Ústí nad Labem,usti,Ústecký,2023-09-06T05:00:00Z,2023-09-06,9,7,2,False,0.023239999999999997,47.66,12.84
Ústí nad Labem,usti,Ústecký,2023-09-06T06:00:00Z,2023-09-06,9,8,2,False,0.18322,252.37,14.0
Ústí nad Labem,usti,Ústecký,2023-09-06T07:00:00Z,2023-09-06,9,9,2,False,0.37619,488.65,16.51
Ústí nad Labem,usti,Ústecký,2023-09-06T08:00:00Z,2023-09-06,9,10,2,False,0.5207999999999999,694.47,18.63
Ústí nad Labem,usti,Ústecký,2023-09-06T09:00:00Z,2023-09-06,9,11,2,False,0.61882,852.36,20.35
Ústí nad Labem,usti,Ústecký,2023-09-06T10:00:00Z,2023-09-06,9,12,2,False,0.67891,960.2,21.83
Ústí nad Labem,usti,Ústecký,2023-09-06T11:00:00Z,2023-09-06,9,13,2,False,0.6925800000000001,987.47,23.06
Ústí nad Labem,usti,Ústecký,2023-09-06T12:00:00Z,2023-09-06,9,14,2,False,0.65071,917.54,23.96
Ústí nad Labem,usti,Ústecký,2023-09-06T13:00:00Z,2023-09-06,9,15,2,False,0.59078,818.56,24.49
Ústí nad Labem,usti,Ústecký,2023-09-06T14:00:00Z,2023-09-06,9,16,2,False,0.47583,640.2,24.73
Ústí nad Labem,usti,Ústecký,2023-09-06T15:00:00Z,2023-09-06,9,17,2,False,0.30989,415.38,24.58
Ústí nad Labem,usti,Ústecký,2023-09-06T16:00:00Z,2023-09-06,9,18,2,False,0.11993000000000001,186.05,23.99
Ústí nad Labem,usti,Ústecký,2023-09-06T17:00:00Z,2023-09-06,9,19,2,False,0.00626,18.36,22.26
Ústí nad Labem,usti,Ústecký,2023-09-06T18:00:00Z,2023-09-06,9,20,2,False,0.0,0.0,20.59
Ústí nad Labem,usti,Ústecký,2023-09-06T19:00:00Z,2023-09-06,9,21,2,False,0.0,0.0,19.16
Ústí nad Labem,usti,Ústecký,2023-09-06T20:00:00Z,2023-09-06,9,22,2,False,0.0,0.0,18.59
Ústí nad Labem,usti,Ústecký,2023-09-06T21:00:00Z,2023-09-06,9,23,2,False,0.0,0.0,17.51
Ústí nad Labem,usti,Ústecký,2023-09-06T22:00:00Z,2023-09-07,9,0,3,False,0.0,0.0,16.35
Ústí nad Labem,usti,Ústecký,2023-09-06T23:00:00Z,2023-09-07,9,1,3,False,0.0,0.0,15.64
Ústí nad Labem,usti,Ústecký,2023-09-07T00:00:00Z,2023-09-07,9,2,3,False,0.0,0.0,15.17
Ústí nad Labem,usti,Ústecký,2023-09-07T01:00:00Z,2023-09-07,9,3,3,False,0.0,0.0,15.06
Ústí nad Labem,usti,Ústecký,2023-09-07T02:00:00Z,2023-09-07,9,4,3,False,0.0,0.0,14.99
Ústí nad Labem,usti,Ústecký,2023-09-07T03:00:00Z,2023-09-07,9,5,3,False,0.0,0.0,14.89
Ústí nad Labem,usti,Ústecký,2023-09-07T04:00:00Z,2023-09-07,9,6,3,False,0.0,0.0,14.73
Ústí nad Labem,usti,Ústecký,2023-09-07T05:00:00Z,2023-09-07,9,7,3,False,0.0221,47.41,14.58
Ústí nad Labem,usti,Ústecký,2023-09-07T06:00:00Z,2023-09-07,9,8,3,False,0.18658000000000002,258.86,15.38
Ústí nad Labem,usti,Ústecký,2023-09-07T07:00:00Z,2023-09-07,9,9,3,False,0.37274,487.0,18.2
Ústí nad Labem,usti,Ústecký,2023-09-07T08:00:00Z,2023-09-07,9,10,3,False,0.52243,699.07,20.22
Ústí nad Labem,usti,Ústecký,2023-09-07T09:00:00Z,2023-09-07,9,11,3,False,0.6253099999999999,862.87,21.8
Ústí nad Labem,usti,Ústecký,2023-09-07T10:00:00Z,2023-09-07,9,12,3,False,0.68372,963.98,23.19
Ústí nad Labem,usti,Ústecký,2023-09-07T11:00:00Z,2023-09-07,9,13,3,False,0.69957,991.28,24.3
Ústí nad Labem,usti,Ústecký,2023-09-07T12:00:00Z,2023-09-07,9,14,3,False,0.6582,920.89,25.12
Ústí nad Labem,usti,Ústecký,2023-09-07T13:00:00Z,2023-09-07,9,15,3,False,0.59872,821.87,25.61
Ústí nad Labem,usti,Ústecký,2023-09-07T14:00:00Z,2023-09-07,9,16,3,False,0.47846,640.7,25.78
Ústí nad Labem,usti,Ústecký,2023-09-07T15:00:00Z,2023-09-07,9,17,3,False,0.31105,417.27,25.56
Ústí nad Labem,usti,Ústecký,2023-09-07T16:00:00Z,2023-09-07,9,18,3,False,0.11888,186.24,24.81
Ústí nad Labem,usti,Ústecký,2023-09-07T17:00:00Z,2023-09-07,9,19,3,False,0.00521,16.61,23.09
Ústí nad Labem,usti,Ústecký,2023-09-07T18:00:00Z,2023-09-07,9,20,3,False,0.0,0.0,20.74
Ústí nad Labem,usti,Ústecký,2023-09-07T19:00:00Z,2023-09-07,9,21,3,False,0.0,0.0,19.02
Ústí nad Labem,usti,Ústecký,2023-09-07T20:00:00Z,2023-09-07,9,22,3,False,0.0,0.0,17.72
Ústí nad Labem,usti,Ústecký,2023-09-07T21:00:00Z,2023-09-07,9,23,3,False,0.0,0.0,16.71
Ústí nad Labem,usti,Ústecký,2023-09-07T22:00:00Z,2023-09-08,9,0,4,False,0.0,0.0,15.99
Ústí nad Labem,usti,Ústecký,2023-09-07T23:00:00Z,2023-09-08,9,1,4,False,0.0,0.0,15.51
Ústí nad Labem,usti,Ústecký,2023-09-08T00:00:00Z,2023-09-08,9,2,4,False,0.0,0.0,15.35
Ústí nad Labem,usti,Ústecký,2023-09-08T01:00:00Z,2023-09-08,9,3,4,False,0.0,0.0,14.97
Ústí nad Labem,usti,Ústecký,2023-09-08T02:00:00Z,2023-09-08,9,4,4,False,0.0,0.0,14.56
Ústí nad Labem,usti,Ústecký,2023-09-08T03:00:00Z,2023-09-08,9,5,4,False,0.0,0.0,14.29
Ústí nad Labem,usti,Ústecký,2023-09-08T04:00:00Z,2023-09-08,9,6,4,False,0.0,0.0,14.09
Ústí nad Labem,usti,Ústecký,2023-09-08T05:00:00Z,2023-09-08,9,7,4,False,0.02112,45.05,14.19
Ústí nad Labem,usti,Ústecký,2023-09-08T06:00:00Z,2023-09-08,9,8,4,False,0.18112,250.71,15.19
Ústí nad Labem,usti,Ústecký,2023-09-08T07:00:00Z,2023-09-08,9,9,4,False,0.36794,479.22,18.01
Ústí nad Labem,usti,Ústecký,2023-09-08T08:00:00Z,2023-09-08,9,10,4,False,0.52022,691.79,19.99
Ústí nad Labem,usti,Ústecký,2023-09-08T09:00:00Z,2023-09-08,9,11,4,False,0.62887,862.38,21.72
Ústí nad Labem,usti,Ústecký,2023-09-08T10:00:00Z,2023-09-08,9,12,4,False,0.69163,970.6,23.24
Ústí nad Labem,usti,Ústecký,2023-09-08T11:00:00Z,2023-09-08,9,13,4,False,0.70096,989.29,24.51
Ústí nad Labem,usti,Ústecký,2023-09-08T12:00:00Z,2023-09-08,9,14,4,False,0.66232,926.04,25.44
Ústí nad Labem,usti,Ústecký,2023-09-08T13:00:00Z,2023-09-08,9,15,4,False,0.59963,824.23,25.98
Ústí nad Labem,usti,Ústecký,2023-09-08T14:00:00Z,2023-09-08,9,16,4,False,0.4748,637.3,26.14
Ústí nad Labem,usti,Ústecký,2023-09-08T15:00:00Z,2023-09-08,9,17,4,False,0.30995,417.02,25.94
Ústí nad Labem,usti,Ústecký,2023-09-08T16:00:00Z,2023-09-08,9,18,4,False,0.11503000000000001,181.26,25.16
Ústí nad Labem,usti,Ústecký,2023-09-08T17:00:00Z,2023-09-08,9,19,4,False,0.00327,13.12,23.31
Ústí nad Labem,usti,Ústecký,2023-09-08T18:00:00Z,2023-09-08,9,20,4,False,0.0,0.0,20.87
Ústí nad Labem,usti,Ústecký,2023-09-08T19:00:00Z,2023-09-08,9,21,4,False,0.0,0.0,19.34
Ústí nad Labem,usti,Ústecký,2023-09-08T20:00:00Z,2023-09-08,9,22,4,False,0.0,0.0,18.21
Ústí nad Labem,usti,Ústecký,2023-09-08T21:00:00Z,2023-09-08,9,23,4,False,0.0,0.0,17.58
Ústí nad Labem,usti,Ústecký,2023-09-08T22:00:00Z,2023-09-09,9,0,5,True,0.0,0.0,17.03
Ústí nad Labem,usti,Ústecký,2023-09-08T23:00:00Z,2023-09-09,9,1,5,True,0.0,0.0,16.69
Ústí nad Labem,usti,Ústecký,2023-09-09T00:00:00Z,2023-09-09,9,2,5,True,0.0,0.0,16.26
Ústí nad Labem,usti,Ústecký,2023-09-09T01:00:00Z,2023-09-09,9,3,5,True,0.0,0.0,15.96
Ústí nad Labem,usti,Ústecký,2023-09-09T02:00:00Z,2023-09-09,9,4,5,True,0.0,0.0,15.45
Ústí nad Labem,usti,Ústecký,2023-09-09T03:00:00Z,2023-09-09,9,5,5,True,0.0,0.0,14.78
Ústí nad Labem,usti,Ústecký,2023-09-09T04:00:00Z,2023-09-09,9,6,5,True,0.0,0.0,14.2
Ústí nad Labem,usti,Ústecký,2023-09-09T05:00:00Z,2023-09-09,9,7,5,True,0.019620000000000002,42.3,13.51
Ústí nad Labem,usti,Ústecký,2023-09-09T06:00:00Z,2023-09-09,9,8,5,True,0.18753,259.46,14.7
Ústí nad Labem,usti,Ústecký,2023-09-09T07:00:00Z,2023-09-09,9,9,5,True,0.37831,492.08,17.65
Ústí nad Labem,usti,Ústecký,2023-09-09T08:00:00Z,2023-09-09,9,10,5,True,0.5284500000000001,701.72,19.63
Ústí nad Labem,usti,Ústecký,2023-09-09T09:00:00Z,2023-09-09,9,11,5,True,0.62809,860.24,21.34
Ústí nad Labem,usti,Ústecký,2023-09-09T10:00:00Z,2023-09-09,9,12,5,True,0.67148,939.03,22.94
Ústí nad Labem,usti,Ústecký,2023-09-09T11:00:00Z,2023-09-09,9,13,5,True,0.6758099999999999,949.3,24.25
Ústí nad Labem,usti,Ústecký,2023-09-09T12:00:00Z,2023-09-09,9,14,5,True,0.6449400000000001,901.26,25.29
Ústí nad Labem,usti,Ústecký,2023-09-09T13:00:00Z,2023-09-09,9,15,5,True,0.5704600000000001,783.08,25.97
Ústí nad Labem,usti,Ústecký,2023-09-09T14:00:00Z,2023-09-09,9,16,5,True,0.4667,629.23,26.3
Ústí nad Labem,usti,Ústecký,2023-09-09T15:00:00Z,2023-09-09,9,17,5,True,0.29356,397.1,26.23
Ústí nad Labem,usti,Ústecký,2023-09-09T16:00:00Z,2023-09-09,9,18,5,True,0.11094,176.34,25.52
Ústí nad Labem,usti,Ústecký,2023-09-09T17:00:00Z,2023-09-09,9,19,5,True,0.00281,12.24,23.47
Ústí nad Labem,usti,Ústecký,2023-09-09T18:00:00Z,2023-09-09,9,20,5,True,0.0,0.0,22.45
Ústí nad Labem,usti,Ústecký,2023-09-09T19:00:00Z,2023-09-09,9,21,5,True,0.0,0.0,20.98
Ústí nad Labem,usti,Ústecký,2023-09-09T20:00:00Z,2023-09-09,9,22,5,True,0.0,0.0,20.9
Ústí nad Labem,usti,Ústecký,2023-09-09T21:00:00Z,2023-09-09,9,23,5,True,0.0,0.0,20.12
Ústí nad Labem,usti,Ústecký,2023-09-09T22:00:00Z,2023-09-10,9,0,6,True,0.0,0.0,19.3
Ústí nad Labem,usti,Ústecký,2023-09-09T23:00:00Z,2023-09-10,9,1,6,True,0.0,0.0,18.59
Ústí nad Labem,usti,Ústecký,2023-09-10T00:00:00Z,2023-09-10,9,2,6,True,0.0,0.0,17.9
Ústí nad Labem,usti,Ústecký,2023-09-10T01:00:00Z,2023-09-10,9,3,6,True,0.0,0.0,17.3
Ústí nad Labem,usti,Ústecký,2023-09-10T02:00:00Z,2023-09-10,9,4,6,True,0.0,0.0,16.87
Ústí nad Labem,usti,Ústecký,2023-09-10T03:00:00Z,2023-09-10,9,5,6,True,0.0,0.0,16.74
Ústí nad Labem,usti,Ústecký,2023-09-10T04:00:00Z,2023-09-10,9,6,6,True,0.0,0.0,16.31
Ústí nad Labem,usti,Ústecký,2023-09-10T05:00:00Z,2023-09-10,9,7,6,True,0.015560000000000001,35.9,15.96
Ústí nad Labem,usti,Ústecký,2023-09-10T06:00:00Z,2023-09-10,9,8,6,True,0.18017,251.69,16.31
Ústí nad Labem,usti,Ústecký,2023-09-10T07:00:00Z,2023-09-10,9,9,6,True,0.36934,485.01,18.47
Ústí nad Labem,usti,Ústecký,2023-09-10T08:00:00Z,2023-09-10,9,10,6,True,0.50843,687.72,20.74
Ústí nad Labem,usti,Ústecký,2023-09-10T09:00:00Z,2023-09-10,9,11,6,True,0.6028300000000001,851.68,22.8
Ústí nad Labem,usti,Ústecký,2023-09-10T10:00:00Z,2023-09-10,9,12,6,True,0.65099,950.16,24.61
Ústí nad Labem,usti,Ústecký,2023-09-10T11:00:00Z,2023-09-10,9,13,6,True,0.66127,983.36,25.93
Ústí nad Labem,usti,Ústecký,2023-09-10T12:00:00Z,2023-09-10,9,14,6,True,0.62621,925.74,26.8
Ústí nad Labem,usti,Ústecký,2023-09-10T13:00:00Z,2023-09-10,9,15,6,True,0.55947,810.55,27.28
Ústí nad Labem,usti,Ústecký,2023-09-10T14:00:00Z,2023-09-10,9,16,6,True,0.44197000000000003,617.86,27.44
Ústí nad Labem,usti,Ústecký,2023-09-10T15:00:00Z,2023-09-10,9,17,6,True,0.28489,393.82,27.36
Ústí nad Labem,usti,Ústecký,2023-09-10T16:00:00Z,2023-09-10,9,18,6,True,0.10473,168.67,26.65
Ústí nad Labem,usti,Ústecký,2023-09-10T17:00:00Z,2023-09-10,9,19,6,True,0.00152,9.62,24.74
Ústí nad Labem,usti,Ústecký,2023-09-10T18:00:00Z,2023-09-10,9,20,6,True,0.0,0.0,22.62
Ústí nad Labem,usti,Ústecký,2023-09-10T19:00:00Z,2023-09-10,9,21,6,True,0.0,0.0,22.65
Ústí nad Labem,usti,Ústecký,2023-09-10T20:00:00Z,2023-09-10,9,22,6,True,0.0,0.0,22.38
Ústí nad Labem,usti,Ústecký,2023-09-10T21:00:00Z,2023-09-10,9,23,6,True,0.0,0.0,21.44
Ústí nad Labem,usti,Ústecký,2023-09-10T22:00:00Z,2023-09-11,9,0,0,False,0.0,0.0,20.68
Ústí nad Labem,usti,Ústecký,2023-09-10T23:00:00Z,2023-09-11,9,1,0,False,0.0,0.0,20.09
Ústí nad Labem,usti,Ústecký,2023-09-11T00:00:00Z,2023-09-11,9,2,0,False,0.0,0.0,19.71
Ústí nad Labem,usti,Ústecký,2023-09-11T01:00:00Z,2023-09-11,9,3,0,False,0.0,0.0,19.5
Ústí nad Labem,usti,Ústecký,2023-09-11T02:00:00Z,2023-09-11,9,4,0,False,0.0,0.0,19.16
Ústí nad Labem,usti,Ústecký,2023-09-11T03:00:00Z,2023-09-11,9,5,0,False,0.0,0.0,18.7
Ústí nad Labem,usti,Ústecký,2023-09-11T04:00:00Z,2023-09-11,9,6,0,False,0.0,0.0,18.17
Ústí nad Labem,usti,Ústecký,2023-09-11T05:00:00Z,2023-09-11,9,7,0,False,0.01506,37.88,17.76
Ústí nad Labem,usti,Ústecký,2023-09-11T06:00:00Z,2023-09-11,9,8,0,False,0.16779,236.49,17.88
Ústí nad Labem,usti,Ústecký,2023-09-11T07:00:00Z,2023-09-11,9,9,0,False,0.35420999999999997,468.99,19.99
Ústí nad Labem,usti,Ústecký,2023-09-11T08:00:00Z,2023-09-11,9,10,0,False,0.49478,670.62,22.22
Ústí nad Labem,usti,Ústecký,2023-09-11T09:00:00Z,2023-09-11,9,11,0,False,0.57529,800.49,23.72
Ústí nad Labem,usti,Ústecký,2023-09-11T10:00:00Z,2023-09-11,9,12,0,False,0.65292,935.54,25.33
Ústí nad Labem,usti,Ústecký,2023-09-11T11:00:00Z,2023-09-11,9,13,0,False,0.6645599999999999,961.21,26.58
Ústí nad Labem,usti,Ústecký,2023-09-11T12:00:00Z,2023-09-11,9,14,0,False,0.6288400000000001,903.56,27.4
Ústí nad Labem,usti,Ústecký,2023-09-11T13:00:00Z,2023-09-11,9,15,0,False,0.5598,788.94,27.72
Ústí nad Labem,usti,Ústecký,2023-09-11T14:00:00Z,2023-09-11,9,16,0,False,0.42719999999999997,585.38,27.99
Ústí nad Labem,usti,Ústecký,2023-09-11T15:00:00Z,2023-09-11,9,17,0,False,0.2762,379.71,27.83
Ústí nad Labem,usti,Ústecký,2023-09-11T16:00:00Z,2023-09-11,9,18,0,False,0.09688,156.97,27.02
Ústí nad Labem,usti,Ústecký,2023-09-11T17:00:00Z,2023-09-11,9,19,0,False,0.0001,6.12,25.76
Ústí nad Labem,usti,Ústecký,2023-09-11T18:00:00Z,2023-09-11,9,20,0,False,0.0,0.0,24.46
Ústí nad Labem,usti,Ústecký,2023-09-11T19:00:00Z,2023-09-11,9,21,0,False,0.0,0.0,23.88
Ústí nad Labem,usti,Ústecký,2023-09-11T20:00:00Z,2023-09-11,9,22,0,False,0.0,0.0,23.31
Ústí nad Labem,usti,Ústecký,2023-09-11T21:00:00Z,2023-09-11,9,23,0,False,0.0,0.0,22.3
Ústí nad Labem,usti,Ústecký,2023-09-11T22:00:00Z,2023-09-12,9,0,1,False,0.0,0.0,21.7
Ústí nad Labem,usti,Ústecký,2023-09-11T23:00:00Z,2023-09-12,9,1,1,False,0.0,0.0,20.99
Ústí nad Labem,usti,Ústecký,2023-09-12T00:00:00Z,2023-09-12,9,2,1,False,0.0,0.0,20.29
Ústí nad Labem,usti,Ústecký,2023-09-12T01:00:00Z,2023-09-12,9,3,1,False,0.0,0.0,19.84
Ústí nad Labem,usti,Ústecký,2023-09-12T02:00:00Z,2023-09-12,9,4,1,False,0.0,0.0,19.52
Ústí nad Labem,usti,Ústecký,2023-09-12T03:00:00Z,2023-09-12,9,5,1,False,0.0,0.0,19.2
Ústí nad Labem,usti,Ústecký,2023-09-12T04:00:00Z,2023-09-12,9,6,1,False,0.0,0.0,18.95
Ústí nad Labem,usti,Ústecký,2023-09-12T05:00:00Z,2023-09-12,9,7,1,False,0.01396,37.2,18.81
Ústí nad Labem,usti,Ústecký,2023-09-12T06:00:00Z,2023-09-12,9,8,1,False,0.15042,212.95,19.1
Ústí nad Labem,usti,Ústecký,2023-09-12T07:00:00Z,2023-09-12,9,9,1,False,0.35028,465.23,20.54
Ústí nad Labem,usti,Ústecký,2023-09-12T08:00:00Z,2023-09-12,9,10,1,False,0.4825,657.32,22.77
Ústí nad Labem,usti,Ústecký,2023-09-12T09:00:00Z,2023-09-12,9,11,1,False,0.5619299999999999,791.37,24.6
Ústí nad Labem,usti,Ústecký,2023-09-12T10:00:00Z,2023-09-12,9,12,1,False,0.62317,903.97,26.06
Ústí nad Labem,usti,Ústecký,2023-09-12T11:00:00Z,2023-09-12,9,13,1,False,0.63347,934.4,27.25
Ústí nad Labem,usti,Ústecký,2023-09-12T12:00:00Z,2023-09-12,9,14,1,False,0.55862,803.97,27.98
Ústí nad Labem,usti,Ústecký,2023-09-12T13:00:00Z,2023-09-12,9,15,1,False,0.52309,747.61,28.4
Ústí nad Labem,usti,Ústecký,2023-09-12T14:00:00Z,2023-09-12,9,16,1,False,0.39014,539.79,28.46
Ústí nad Labem,usti,Ústecký,2023-09-12T15:00:00Z,2023-09-12,9,17,1,False,0.22949,317.08,28.3
Ústí nad Labem,usti,Ústecký,2023-09-12T16:00:00Z,2023-09-12,9,18,1,False,0.08365,135.92,27.27
Ústí nad Labem,usti,Ústecký,2023-09-12T17:00:00Z,2023-09-12,9,19,1,False,0.0,2.62,25.3
Ústí nad Labem,usti,Ústecký,2023-09-12T18:00:00Z,2023-09-12,9,20,1,False,0.0,0.0,23.43
Ústí nad Labem,usti,Ústecký,2023-09-12T19:00:00Z,2023-09-12,9,21,1,False,0.0,0.0,21.66
Ústí nad Labem,usti,Ústecký,2023-09-12T20:00:00Z,2023-09-12,9,22,1,False,0.0,0.0,21.12
Ústí nad Labem,usti,Ústecký,2023-09-12T21:00:00Z,2023-09-12,9,23,1,False,0.0,0.0,21.56
Ústí nad Labem,usti,Ústecký,2023-09-12T22:00:00Z,2023-09-13,9,0,2,False,0.0,0.0,20.36
Ústí nad Labem,usti,Ústecký,2023-09-12T23:00:00Z,2023-09-13,9,1,2,False,0.0,0.0,20.31
Ústí nad Labem,usti,Ústecký,2023-09-13T00:00:00Z,2023-09-13,9,2,2,False,0.0,0.0,20.95
Ústí nad Labem,usti,Ústecký,2023-09-13T01:00:00Z,2023-09-13,9,3,2,False,0.0,0.0,20.02
Ústí nad Labem,usti,Ústecký,2023-09-13T02:00:00Z,2023-09-13,9,4,2,False,0.0,0.0,19.53
Ústí nad Labem,usti,Ústecký,2023-09-13T03:00:00Z,2023-09-13,9,5,2,False,0.0,0.0,19.1
Ústí nad Labem,usti,Ústecký,2023-09-13T04:00:00Z,2023-09-13,9,6,2,False,0.0,0.0,18.09
Ústí nad Labem,usti,Ústecký,2023-09-13T05:00:00Z,2023-09-13,9,7,2,False,0.00543,16.69,17.69
Ústí nad Labem,usti,Ústecký,2023-09-13T06:00:00Z,2023-09-13,9,8,2,False,0.07451,109.56,18.55
Ústí nad Labem,usti,Ústecký,2023-09-13T07:00:00Z,2023-09-13,9,9,2,False,0.13274,179.64,19.46
Ústí nad Labem,usti,Ústecký,2023-09-13T08:00:00Z,2023-09-13,9,10,2,False,0.19287,254.64,21.1
Ústí nad Labem,usti,Ústecký,2023-09-13T09:00:00Z,2023-09-13,9,11,2,False,0.0633,95.49,22.53
Ústí nad Labem,usti,Ústecký,2023-09-13T10:00:00Z,2023-09-13,9,12,2,False,0.48849000000000004,649.79,23.68
Ústí nad Labem,usti,Ústecký,2023-09-13T11:00:00Z,2023-09-13,9,13,2,False,0.53015,710.25,24.28
Ústí nad Labem,usti,Ústecký,2023-09-13T12:00:00Z,2023-09-13,9,14,2,False,0.06272,95.49,24.76
Ústí nad Labem,usti,Ústecký,2023-09-13T13:00:00Z,2023-09-13,9,15,2,False,0.22875,300.9,23.95
Ústí nad Labem,usti,Ústecký,2023-09-13T14:00:00Z,2023-09-13,9,16,2,False,0.04697,75.1,23.89
Ústí nad Labem,usti,Ústecký,2023-09-13T15:00:00Z,2023-09-13,9,17,2,False,0.10042,141.96,23.28
Ústí nad Labem,usti,Ústecký,2023-09-13T16:00:00Z,2023-09-13,9,18,2,False,0.08108,129.47,22.34
Ústí nad Labem,usti,Ústecký,2023-09-13T17:00:00Z,2023-09-13,9,19,2,False,0.0,0.87,21.68
Ústí nad Labem,usti,Ústecký,2023-09-13T18:00:00Z,2023-09-13,9,20,2,False,0.0,0.0,20.86
Ústí nad Labem,usti,Ústecký,2023-09-13T19:00:00Z,2023-09-13,9,21,2,False,0.0,0.0,19.92
Ústí nad Labem,usti,Ústecký,2023-09-13T20:00:00Z,2023-09-13,9,22,2,False,0.0,0.0,19.2
Ústí nad Labem,usti,Ústecký,2023-09-13T21:00:00Z,2023-09-13,9,23,2,False,0.0,0.0,18.68
Ústí nad Labem,usti,Ústecký,2023-09-13T22:00:00Z,2023-09-14,9,0,3,False,0.0,0.0,18.27
Ústí nad Labem,usti,Ústecký,2023-09-13T23:00:00Z,2023-09-14,9,1,3,False,0.0,0.0,17.68
Ústí nad Labem,usti,Ústecký,2023-09-14T00:00:00Z,2023-09-14,9,2,3,False,0.0,0.0,17.32
Ústí nad Labem,usti,Ústecký,2023-09-14T01:00:00Z,2023-09-14,9,3,3,False,0.0,0.0,16.93
Ústí nad Labem,usti,Ústecký,2023-09-14T02:00:00Z,2023-09-14,9,4,3,False,0.0,0.0,16.43
Ústí nad Labem,usti,Ústecký,2023-09-14T03:00:00Z,2023-09-14,9,5,3,False,0.0,0.0,16.05
Ústí nad Labem,usti,Ústecký,2023-09-14T04:00:00Z,2023-09-14,9,6,3,False,0.0,0.0,15.79
Ústí nad Labem,usti,Ústecký,2023-09-14T05:00:00Z,2023-09-14,9,7,3,False,0.0105,26.11,15.7
Ústí nad Labem,usti,Ústecký,2023-09-14T06:00:00Z,2023-09-14,9,8,3,False,0.061450000000000005,91.24,15.68
Ústí nad Labem,usti,Ústecký,2023-09-14T07:00:00Z,2023-09-14,9,9,3,False,0.1115,150.07,14.85
Ústí nad Labem,usti,Ústecký,2023-09-14T08:00:00Z,2023-09-14,9,10,3,False,0.13713,180.72,15.19
Ústí nad Labem,usti,Ústecký,2023-09-14T09:00:00Z,2023-09-14,9,11,3,False,0.16476,214.18,15.64
Ústí nad Labem,usti,Ústecký,2023-09-14T10:00:00Z,2023-09-14,9,12,3,False,0.29004,367.4,16.33
Ústí nad Labem,usti,Ústecký,2023-09-14T11:00:00Z,2023-09-14,9,13,3,False,0.22597,290.16,17.07
Ústí nad Labem,usti,Ústecký,2023-09-14T12:00:00Z,2023-09-14,9,14,3,False,0.47817000000000004,618.13,17.81
Ústí nad Labem,usti,Ústecký,2023-09-14T13:00:00Z,2023-09-14,9,15,3,False,0.15162,201.17,18.5
Ústí nad Labem,usti,Ústecký,2023-09-14T14:00:00Z,2023-09-14,9,16,3,False,0.08277,117.74,18.56
Ústí nad Labem,usti,Ústecký,2023-09-14T15:00:00Z,2023-09-14,9,17,3,False,0.13787,185.17,18.52
Ústí nad Labem,usti,Ústecký,2023-09-14T16:00:00Z,2023-09-14,9,18,3,False,0.04729,76.18,18.18
Ústí nad Labem,usti,Ústecký,2023-09-14T17:00:00Z,2023-09-14,9,19,3,False,0.0,0.0,17.59
Ústí nad Labem,usti,Ústecký,2023-09-14T18:00:00Z,2023-09-14,9,20,3,False,0.0,0.0,16.86
Ústí nad Labem,usti,Ústecký,2023-09-14T19:00:00Z,2023-09-14,9,21,3,False,0.0,0.0,15.55
Ústí nad Labem,usti,Ústecký,2023-09-14T20:00:00Z,2023-09-14,9,22,3,False,0.0,0.0,14.69
Ústí nad Labem,usti,Ústecký,2023-09-14T21:00:00Z,2023-09-14,9,23,3,False,0.0,0.0,14.24
Ústí nad Labem,usti,Ústecký,2023-09-14T22:00:00Z,2023-09-15,9,0,4,False,0.0,0.0,13.48
Ústí nad Labem,usti,Ústecký,2023-09-14T23:00:00Z,2023-09-15,9,1,4,False,0.0,0.0,13.11
