ts_utc_hour,price_eur_mwh,hours,date_local,hour,month,is_weekend
2023-04-07T01:00:00Z,97.22,1.0,2023-04-07,3,4,False
2023-04-07T02:00:00Z,100.52,1.0,2023-04-07,4,4,False
2023-04-07T03:00:00Z,107.73,1.0,2023-04-07,5,4,False
2023-04-07T04:00:00Z,103.12,1.0,2023-04-07,6,4,False
2023-04-07T05:00:00Z,115.59,1.0,2023-04-07,7,4,False
2023-04-07T06:00:00Z,120.43,1.0,2023-04-07,8,4,False
2023-04-07T07:00:00Z,118.95,1.0,2023-04-07,9,4,False
2023-04-07T08:00:00Z,115.6,1.0,2023-04-07,10,4,False
2023-04-07T09:00:00Z,114.3,1.0,2023-04-07,11,4,False
2023-04-07T10:00:00Z,105.38,1.0,2023-04-07,12,4,False
2023-04-07T11:00:00Z,100.8,1.0,2023-04-07,13,4,False
2023-04-07T12:00:00Z,100.01,1.0,2023-04-07,14,4,False
2023-04-07T13:00:00Z,107.27,1.0,2023-04-07,15,4,False
2023-04-07T14:00:00Z,109.7,1.0,2023-04-07,16,4,False
2023-04-07T15:00:00Z,115.26,1.0,2023-04-07,17,4,False
2023-04-07T16:00:00Z,130.29,1.0,2023-04-07,18,4,False
2023-04-07T17:00:00Z,139.59,1.0,2023-04-07,19,4,False
2023-04-07T18:00:00Z,140.45,1.0,2023-04-07,20,4,False
2023-04-07T19:00:00Z,136.75,1.0,2023-04-07,21,4,False
2023-04-07T20:00:00Z,137.13,1.0,2023-04-07,22,4,False
2023-04-07T21:00:00Z,132.55,1.0,2023-04-07,23,4,False
2023-04-07T22:00:00Z,124.12,1.0,2023-04-08,0,4,True
2023-04-07T23:00:00Z,113.89,1.0,2023-04-08,1,4,True
2023-04-08T00:00:00Z,114.38,1.0,2023-04-08,2,4,True
2023-04-08T01:00:00Z,110.75,1.0,2023-04-08,3,4,True
2023-04-08T02:00:00Z,110.78,1.0,2023-04-08,4,4,True
2023-04-08T03:00:00Z,112.16,1.0,2023-04-08,5,4,True
2023-04-08T04:00:00Z,114.92,1.0,2023-04-08,6,4,True
2023-04-08T05:00:00Z,129.35,1.0,2023-04-08,7,4,True
2023-04-08T06:00:00Z,133.44,1.0,2023-04-08,8,4,True
2023-04-08T07:00:00Z,129.71,1.0,2023-04-08,9,4,True
2023-04-08T08:00:00Z,117.02,1.0,2023-04-08,10,4,True
2023-04-08T09:00:00Z,106.94,1.0,2023-04-08,11,4,True
2023-04-08T10:00:00Z,101.3,1.0,2023-04-08,12,4,True
2023-04-08T11:00:00Z,98.11,1.0,2023-04-08,13,4,True
2023-04-08T12:00:00Z,94.33,1.0,2023-04-08,14,4,True
2023-04-08T13:00:00Z,94.05,1.0,2023-04-08,15,4,True
2023-04-08T14:00:00Z,99.64,1.0,2023-04-08,16,4,True
2023-04-08T15:00:00Z,107.07,1.0,2023-04-08,17,4,True
2023-04-08T16:00:00Z,125.01,1.0,2023-04-08,18,4,True
2023-04-08T17:00:00Z,142.39,1.0,2023-04-08,19,4,True
2023-04-08T18:00:00Z,142.0,1.0,2023-04-08,20,4,True
2023-04-08T19:00:00Z,137.31,1.0,2023-04-08,21,4,True
2023-04-08T20:00:00Z,134.9,1.0,2023-04-08,22,4,True
2023-04-08T21:00:00Z,126.98,1.0,2023-04-08,23,4,True
2023-04-08T22:00:00Z,127.99,1.0,2023-04-09,0,4,True
2023-04-08T23:00:00Z,117.86,1.0,2023-04-09,1,4,True
2023-04-09T00:00:00Z,119.83,1.0,2023-04-09,2,4,True
2023-04-09T01:00:00Z,117.99,1.0,2023-04-09,3,4,True
2023-04-09T02:00:00Z,118.24,1.0,2023-04-09,4,4,True
2023-04-09T03:00:00Z,117.86,1.0,2023-04-09,5,4,True
2023-04-09T04:00:00Z,120.0,1.0,2023-04-09,6,4,True
2023-04-09T05:00:00Z,118.9,1.0,2023-04-09,7,4,True
2023-04-09T06:00:00Z,122.98,1.0,2023-04-09,8,4,True
2023-04-09T07:00:00Z,112.21,1.0,2023-04-09,9,4,True
2023-04-09T08:00:00Z,100.0,1.0,2023-04-09,10,4,True
2023-04-09T09:00:00Z,87.0,1.0,2023-04-09,11,4,True
2023-04-09T10:00:00Z,81.96,1.0,2023-04-09,12,4,True
2023-04-09T11:00:00Z,60.01,1.0,2023-04-09,13,4,True
2023-04-09T12:00:00Z,55.0,1.0,2023-04-09,14,4,True
2023-04-09T13:00:00Z,56.0,1.0,2023-04-09,15,4,True
2023-04-09T14:00:00Z,74.0,1.0,2023-04-09,16,4,True
2023-04-09T15:00:00Z,86.35,1.0,2023-04-09,17,4,True
2023-04-09T16:00:00Z,115.2,1.0,2023-04-09,18,4,True
2023-04-09T17:00:00Z,129.97,1.0,2023-04-09,19,4,True
2023-04-09T18:00:00Z,133.46,1.0,2023-04-09,20,4,True
2023-04-09T19:00:00Z,126.39,1.0,2023-04-09,21,4,True
2023-04-09T20:00:00Z,115.0,1.0,2023-04-09,22,4,True
2023-04-09T21:00:00Z,106.94,1.0,2023-04-09,23,4,True
2023-04-09T22:00:00Z,98.21,1.0,2023-04-10,0,4,False
2023-04-09T23:00:00Z,81.85,1.0,2023-04-10,1,4,False
2023-04-10T00:00:00Z,78.14,1.0,2023-04-10,2,4,False
2023-04-10T01:00:00Z,71.9,1.0,2023-04-10,3,4,False
2023-04-10T02:00:00Z,70.0,1.0,2023-04-10,4,4,False
2023-04-10T03:00:00Z,72.96,1.0,2023-04-10,5,4,False
2023-04-10T04:00:00Z,80.0,1.0,2023-04-10,6,4,False
2023-04-10T05:00:00Z,76.86,1.0,2023-04-10,7,4,False
2023-04-10T06:00:00Z,68.64,1.0,2023-04-10,8,4,False
2023-04-10T07:00:00Z,54.52,1.0,2023-04-10,9,4,False
2023-04-10T08:00:00Z,23.18,1.0,2023-04-10,10,4,False
2023-04-10T09:00:00Z,14.46,1.0,2023-04-10,11,4,False
2023-04-10T10:00:00Z,11.09,1.0,2023-04-10,12,4,False
2023-04-10T11:00:00Z,-2.0,1.0,2023-04-10,13,4,False
2023-04-10T12:00:00Z,-0.01,1.0,2023-04-10,14,4,False
2023-04-10T13:00:00Z,1.38,1.0,2023-04-10,15,4,False
2023-04-10T14:00:00Z,11.18,1.0,2023-04-10,16,4,False
2023-04-10T15:00:00Z,22.07,1.0,2023-04-10,17,4,False
2023-04-10T16:00:00Z,127.1,1.0,2023-04-10,18,4,False
2023-04-10T17:00:00Z,153.73,1.0,2023-04-10,19,4,False
2023-04-10T18:00:00Z,215.84,1.0,2023-04-10,20,4,False
2023-04-10T19:00:00Z,204.14,1.0,2023-04-10,21,4,False
2023-04-10T20:00:00Z,226.35,1.0,2023-04-10,22,4,False
2023-04-10T21:00:00Z,186.99,1.0,2023-04-10,23,4,False
2023-04-10T22:00:00Z,79.64,1.0,2023-04-11,0,4,False
2023-04-10T23:00:00Z,2.42,1.0,2023-04-11,1,4,False
2023-04-11T00:00:00Z,2.89,1.0,2023-04-11,2,4,False
2023-04-11T01:00:00Z,1.09,1.0,2023-04-11,3,4,False
2023-04-11T02:00:00Z,6.16,1.0,2023-04-11,4,4,False
2023-04-11T03:00:00Z,68.91,1.0,2023-04-11,5,4,False
2023-04-11T04:00:00Z,131.93,1.0,2023-04-11,6,4,False
2023-04-11T05:00:00Z,200.65,1.0,2023-04-11,7,4,False
2023-04-11T06:00:00Z,200.0,1.0,2023-04-11,8,4,False
2023-04-11T07:00:00Z,200.0,1.0,2023-04-11,9,4,False
2023-04-11T08:00:00Z,87.71,1.0,2023-04-11,10,4,False
2023-04-11T09:00:00Z,105.0,1.0,2023-04-11,11,4,False
2023-04-11T10:00:00Z,56.81,1.0,2023-04-11,12,4,False
2023-04-11T11:00:00Z,52.97,1.0,2023-04-11,13,4,False
2023-04-11T12:00:00Z,41.51,1.0,2023-04-11,14,4,False
2023-04-11T13:00:00Z,70.89,1.0,2023-04-11,15,4,False
2023-04-11T14:00:00Z,130.0,1.0,2023-04-11,16,4,False
2023-04-11T15:00:00Z,105.0,1.0,2023-04-11,17,4,False
2023-04-11T16:00:00Z,130.8,1.0,2023-04-11,18,4,False
2023-04-11T17:00:00Z,162.46,1.0,2023-04-11,19,4,False
2023-04-11T18:00:00Z,165.38,1.0,2023-04-11,20,4,False
2023-04-11T19:00:00Z,141.39,1.0,2023-04-11,21,4,False
2023-04-11T20:00:00Z,130.8,1.0,2023-04-11,22,4,False
2023-04-11T21:00:00Z,111.0,1.0,2023-04-11,23,4,False
2023-04-11T22:00:00Z,97.68,1.0,2023-04-12,0,4,False
2023-04-11T23:00:00Z,86.57,1.0,2023-04-12,1,4,False
2023-04-12T00:00:00Z,81.44,1.0,2023-04-12,2,4,False
2023-04-12T01:00:00Z,79.97,1.0,2023-04-12,3,4,False
2023-04-12T02:00:00Z,81.48,1.0,2023-04-12,4,4,False
2023-04-12T03:00:00Z,97.84,1.0,2023-04-12,5,4,False
2023-04-12T04:00:00Z,127.18,1.0,2023-04-12,6,4,False
2023-04-12T05:00:00Z,145.0,1.0,2023-04-12,7,4,False
2023-04-12T06:00:00Z,136.41,1.0,2023-04-12,8,4,False
2023-04-12T07:00:00Z,131.99,1.0,2023-04-12,9,4,False
2023-04-12T08:00:00Z,120.0,1.0,2023-04-12,10,4,False
2023-04-12T09:00:00Z,111.56,1.0,2023-04-12,11,4,False
2023-04-12T10:00:00Z,100.71,1.0,2023-04-12,12,4,False
2023-04-12T11:00:00Z,97.36,1.0,2023-04-12,13,4,False
2023-04-12T12:00:00Z,97.62,1.0,2023-04-12,14,4,False
2023-04-12T13:00:00Z,97.07,1.0,2023-04-12,15,4,False
2023-04-12T14:00:00Z,100.34,1.0,2023-04-12,16,4,False
2023-04-12T15:00:00Z,109.99,1.0,2023-04-12,17,4,False
2023-04-12T16:00:00Z,133.59,1.0,2023-04-12,18,4,False
2023-04-12T17:00:00Z,151.36,1.0,2023-04-12,19,4,False
2023-04-12T18:00:00Z,145.0,1.0,2023-04-12,20,4,False
2023-04-12T19:00:00Z,125.0,1.0,2023-04-12,21,4,False
2023-04-12T20:00:00Z,109.3,1.0,2023-04-12,22,4,False
2023-04-12T21:00:00Z,97.95,1.0,2023-04-12,23,4,False
2023-04-12T22:00:00Z,97.23,1.0,2023-04-13,0,4,False
2023-04-12T23:00:00Z,85.09,1.0,2023-04-13,1,4,False
2023-04-13T00:00:00Z,88.03,1.0,2023-04-13,2,4,False
2023-04-13T01:00:00Z,72.86,1.0,2023-04-13,3,4,False
2023-04-13T02:00:00Z,88.03,1.0,2023-04-13,4,4,False
2023-04-13T03:00:00Z,94.78,1.0,2023-04-13,5,4,False
2023-04-13T04:00:00Z,153.37,1.0,2023-04-13,6,4,False
2023-04-13T05:00:00Z,161.55,1.0,2023-04-13,7,4,False
2023-04-13T06:00:00Z,153.4,1.0,2023-04-13,8,4,False
2023-04-13T07:00:00Z,140.74,1.0,2023-04-13,9,4,False
2023-04-13T08:00:00Z,170.57,1.0,2023-04-13,10,4,False
2023-04-13T09:00:00Z,98.19,1.0,2023-04-13,11,4,False
2023-04-13T10:00:00Z,92.85,1.0,2023-04-13,12,4,False
2023-04-13T11:00:00Z,99.44,1.0,2023-04-13,13,4,False
2023-04-13T12:00:00Z,108.6,1.0,2023-04-13,14,4,False
2023-04-13T13:00:00Z,115.71,1.0,2023-04-13,15,4,False
2023-04-13T14:00:00Z,112.78,1.0,2023-04-13,16,4,False
2023-04-13T15:00:00Z,127.33,1.0,2023-04-13,17,4,False
2023-04-13T16:00:00Z,139.03,1.0,2023-04-13,18,4,False
2023-04-13T17:00:00Z,171.12,1.0,2023-04-13,19,4,False
2023-04-13T18:00:00Z,180.57,1.0,2023-04-13,20,4,False
2023-04-13T19:00:00Z,159.81,1.0,2023-04-13,21,4,False
2023-04-13T20:00:00Z,138.99,1.0,2023-04-13,22,4,False
2023-04-13T21:00:00Z,131.82,1.0,2023-04-13,23,4,False
2023-04-13T22:00:00Z,118.09,1.0,2023-04-14,0,4,False
2023-04-13T23:00:00Z,112.8,1.0,2023-04-14,1,4,False
2023-04-14T00:00:00Z,116.54,1.0,2023-04-14,2,4,False
2023-04-14T01:00:00Z,112.8,1.0,2023-04-14,3,4,False
2023-04-14T02:00:00Z,113.14,1.0,2023-04-14,4,4,False
2023-04-14T03:00:00Z,127.4,1.0,2023-04-14,5,4,False
2023-04-14T04:00:00Z,144.74,1.0,2023-04-14,6,4,False
2023-04-14T05:00:00Z,171.95,1.0,2023-04-14,7,4,False
2023-04-14T06:00:00Z,171.31,1.0,2023-04-14,8,4,False
2023-04-14T07:00:00Z,151.11,1.0,2023-04-14,9,4,False
2023-04-14T08:00:00Z,132.96,1.0,2023-04-14,10,4,False
2023-04-14T09:00:00Z,121.11,1.0,2023-04-14,11,4,False
2023-04-14T10:00:00Z,108.92,1.0,2023-04-14,12,4,False
2023-04-14T11:00:00Z,106.59,1.0,2023-04-14,13,4,False
2023-04-14T12:00:00Z,107.2,1.0,2023-04-14,14,4,False
2023-04-14T13:00:00Z,109.38,1.0,2023-04-14,15,4,False
2023-04-14T14:00:00Z,106.29,1.0,2023-04-14,16,4,False
2023-04-14T15:00:00Z,116.65,1.0,2023-04-14,17,4,False
2023-04-14T16:00:00Z,138.16,1.0,2023-04-14,18,4,False
2023-04-14T17:00:00Z,149.36,1.0,2023-04-14,19,4,False
2023-04-14T18:00:00Z,150.58,1.0,2023-04-14,20,4,False
2023-04-14T19:00:00Z,126.2,1.0,2023-04-14,21,4,False
2023-04-14T20:00:00Z,124.98,1.0,2023-04-14,22,4,False
2023-04-14T21:00:00Z,120.29,1.0,2023-04-14,23,4,False
2023-04-14T22:00:00Z,123.9,1.0,2023-04-15,0,4,True
2023-04-14T23:00:00Z,112.0,1.0,2023-04-15,1,4,True
2023-04-15T00:00:00Z,114.38,1.0,2023-04-15,2,4,True
2023-04-15T01:00:00Z,108.0,1.0,2023-04-15,3,4,True
2023-04-15T02:00:00Z,105.14,1.0,2023-04-15,4,4,True
2023-04-15T03:00:00Z,103.55,1.0,2023-04-15,5,4,True
2023-04-15T04:00:00Z,105.56,1.0,2023-04-15,6,4,True
2023-04-15T05:00:00Z,104.85,1.0,2023-04-15,7,4,True
2023-04-15T06:00:00Z,106.21,1.0,2023-04-15,8,4,True
2023-04-15T07:00:00Z,101.89,1.0,2023-04-15,9,4,True
2023-04-15T08:00:00Z,98.27,1.0,2023-04-15,10,4,True
2023-04-15T09:00:00Z,93.97,1.0,2023-04-15,11,4,True
2023-04-15T10:00:00Z,88.23,1.0,2023-04-15,12,4,True
2023-04-15T11:00:00Z,83.02,1.0,2023-04-15,13,4,True
2023-04-15T12:00:00Z,82.68,1.0,2023-04-15,14,4,True
2023-04-15T13:00:00Z,82.56,1.0,2023-04-15,15,4,True
2023-04-15T14:00:00Z,92.8,1.0,2023-04-15,16,4,True
2023-04-15T15:00:00Z,98.81,1.0,2023-04-15,17,4,True
2023-04-15T16:00:00Z,112.66,1.0,2023-04-15,18,4,True
2023-04-15T17:00:00Z,132.79,1.0,2023-04-15,19,4,True
2023-04-15T18:00:00Z,134.51,1.0,2023-04-15,20,4,True
2023-04-15T19:00:00Z,127.8,1.0,2023-04-15,21,4,True
2023-04-15T20:00:00Z,127.71,1.0,2023-04-15,22,4,True
2023-04-15T21:00:00Z,119.3,1.0,2023-04-15,23,4,True
2023-04-15T22:00:00Z,111.55,1.0,2023-04-16,0,4,True
2023-04-15T23:00:00Z,103.49,1.0,2023-04-16,1,4,True
2023-04-16T00:00:00Z,102.68,1.0,2023-04-16,2,4,True
2023-04-16T01:00:00Z,101.09,1.0,2023-04-16,3,4,True
2023-04-16T02:00:00Z,102.63,1.0,2023-04-16,4,4,True
2023-04-16T03:00:00Z,103.5,1.0,2023-04-16,5,4,True
2023-04-16T04:00:00Z,103.5,1.0,2023-04-16,6,4,True
2023-04-16T05:00:00Z,103.37,1.0,2023-04-16,7,4,True
2023-04-16T06:00:00Z,110.43,1.0,2023-04-16,8,4,True
2023-04-16T07:00:00Z,114.68,1.0,2023-04-16,9,4,True
2023-04-16T08:00:00Z,111.04,1.0,2023-04-16,10,4,True
2023-04-16T09:00:00Z,107.83,1.0,2023-04-16,11,4,True
2023-04-16T10:00:00Z,104.05,1.0,2023-04-16,12,4,True
2023-04-16T11:00:00Z,98.16,1.0,2023-04-16,13,4,True
2023-04-16T12:00:00Z,94.49,1.0,2023-04-16,14,4,True
2023-04-16T13:00:00Z,94.04,1.0,2023-04-16,15,4,True
2023-04-16T14:00:00Z,95.82,1.0,2023-04-16,16,4,True
2023-04-16T15:00:00Z,100.74,1.0,2023-04-16,17,4,True
2023-04-16T16:00:00Z,115.21,1.0,2023-04-16,18,4,True
2023-04-16T17:00:00Z,132.88,1.0,2023-04-16,19,4,True
2023-04-16T18:00:00Z,140.0,1.0,2023-04-16,20,4,True
2023-04-16T19:00:00Z,135.0,1.0,2023-04-16,21,4,True
2023-04-16T20:00:00Z,129.97,1.0,2023-04-16,22,4,True
2023-04-16T21:00:00Z,125.35,1.0,2023-04-16,23,4,True
2023-04-16T22:00:00Z,114.75,1.0,2023-04-17,0,4,False
2023-04-16T23:00:00Z,111.14,1.0,2023-04-17,1,4,False
2023-04-17T00:00:00Z,108.96,1.0,2023-04-17,2,4,False
2023-04-17T01:00:00Z,99.56,1.0,2023-04-17,3,4,False
2023-04-17T02:00:00Z,110.0,1.0,2023-04-17,4,4,False
2023-04-17T03:00:00Z,112.79,1.0,2023-04-17,5,4,False
2023-04-17T04:00:00Z,136.43,1.0,2023-04-17,6,4,False
2023-04-17T05:00:00Z,168.8,1.0,2023-04-17,7,4,False
2023-04-17T06:00:00Z,165.83,1.0,2023-04-17,8,4,False
2023-04-17T07:00:00Z,130.51,1.0,2023-04-17,9,4,False
2023-04-17T08:00:00Z,126.86,1.0,2023-04-17,10,4,False
2023-04-17T09:00:00Z,101.76,1.0,2023-04-17,11,4,False
2023-04-17T10:00:00Z,101.76,1.0,2023-04-17,12,4,False
2023-04-17T11:00:00Z,101.36,1.0,2023-04-17,13,4,False
2023-04-17T12:00:00Z,97.42,1.0,2023-04-17,14,4,False
2023-04-17T13:00:00Z,96.88,1.0,2023-04-17,15,4,False
2023-04-17T14:00:00Z,96.83,1.0,2023-04-17,16,4,False
2023-04-17T15:00:00Z,100.99,1.0,2023-04-17,17,4,False
2023-04-17T16:00:00Z,122.33,1.0,2023-04-17,18,4,False
2023-04-17T17:00:00Z,143.61,1.0,2023-04-17,19,4,False
2023-04-17T18:00:00Z,142.78,1.0,2023-04-17,20,4,False
2023-04-17T19:00:00Z,134.25,1.0,2023-04-17,21,4,False
2023-04-17T20:00:00Z,122.82,1.0,2023-04-17,22,4,False
2023-04-17T21:00:00Z,109.16,1.0,2023-04-17,23,4,False
2023-04-17T22:00:00Z,105.31,1.0,2023-04-18,0,4,False
2023-04-17T23:00:00Z,102.07,1.0,2023-04-18,1,4,False
2023-04-18T00:00:00Z,101.1,1.0,2023-04-18,2,4,False
2023-04-18T01:00:00Z,101.29,1.0,2023-04-18,3,4,False
2023-04-18T02:00:00Z,100.55,1.0,2023-04-18,4,4,False
2023-04-18T03:00:00Z,101.27,1.0,2023-04-18,5,4,False
2023-04-18T04:00:00Z,127.0,1.0,2023-04-18,6,4,False
2023-04-18T05:00:00Z,140.27,1.0,2023-04-18,7,4,False
2023-04-18T06:00:00Z,154.88,1.0,2023-04-18,8,4,False
2023-04-18T07:00:00Z,133.99,1.0,2023-04-18,9,4,False
2023-04-18T08:00:00Z,106.21,1.0,2023-04-18,10,4,False
2023-04-18T09:00:00Z,108.62,1.0,2023-04-18,11,4,False
2023-04-18T10:00:00Z,125.0,1.0,2023-04-18,12,4,False
2023-04-18T11:00:00Z,121.81,1.0,2023-04-18,13,4,False
2023-04-18T12:00:00Z,113.75,1.0,2023-04-18,14,4,False
2023-04-18T13:00:00Z,125.0,1.0,2023-04-18,15,4,False
2023-04-18T14:00:00Z,123.89,1.0,2023-04-18,16,4,False
2023-04-18T15:00:00Z,98.45,1.0,2023-04-18,17,4,False
2023-04-18T16:00:00Z,108.21,1.0,2023-04-18,18,4,False
2023-04-18T17:00:00Z,130.46,1.0,2023-04-18,19,4,False
2023-04-18T18:00:00Z,135.14,1.0,2023-04-18,20,4,False
2023-04-18T19:00:00Z,121.53,1.0,2023-04-18,21,4,False
2023-04-18T20:00:00Z,109.78,1.0,2023-04-18,22,4,False
2023-04-18T21:00:00Z,100.61,1.0,2023-04-18,23,4,False
2023-04-18T22:00:00Z,103.12,1.0,2023-04-19,0,4,False
2023-04-18T23:00:00Z,97.54,1.0,2023-04-19,1,4,False
2023-04-19T00:00:00Z,99.92,1.0,2023-04-19,2,4,False
2023-04-19T01:00:00Z,98.95,1.0,2023-04-19,3,4,False
2023-04-19T02:00:00Z,101.33,1.0,2023-04-19,4,4,False
2023-04-19T03:00:00Z,105.87,1.0,2023-04-19,5,4,False
2023-04-19T04:00:00Z,130.0,1.0,2023-04-19,6,4,False
2023-04-19T05:00:00Z,140.34,1.0,2023-04-19,7,4,False
2023-04-19T06:00:00Z,140.28,1.0,2023-04-19,8,4,False
2023-04-19T07:00:00Z,122.83,1.0,2023-04-19,9,4,False
2023-04-19T08:00:00Z,103.95,1.0,2023-04-19,10,4,False
2023-04-19T09:00:00Z,102.51,1.0,2023-04-19,11,4,False
2023-04-19T10:00:00Z,91.93,1.0,2023-04-19,12,4,False
2023-04-19T11:00:00Z,108.46,1.0,2023-04-19,13,4,False
2023-04-19T12:00:00Z,106.49,1.0,2023-04-19,14,4,False
2023-04-19T13:00:00Z,84.21,1.0,2023-04-19,15,4,False
2023-04-19T14:00:00Z,113.4,1.0,2023-04-19,16,4,False
2023-04-19T15:00:00Z,115.6,1.0,2023-04-19,17,4,False
2023-04-19T16:00:00Z,128.65,1.0,2023-04-19,18,4,False
2023-04-19T17:00:00Z,141.82,1.0,2023-04-19,19,4,False
2023-04-19T18:00:00Z,130.76,1.0,2023-04-19,20,4,False
2023-04-19T19:00:00Z,122.82,1.0,2023-04-19,21,4,False
2023-04-19T20:00:00Z,109.9,1.0,2023-04-19,22,4,False
2023-04-19T21:00:00Z,101.66,1.0,2023-04-19,23,4,False
2023-04-19T22:00:00Z,100.19,1.0,2023-04-20,0,4,False
2023-04-19T23:00:00Z,94.35,1.0,2023-04-20,1,4,False
2023-04-20T00:00:00Z,96.76,1.0,2023-04-20,2,4,False
2023-04-20T01:00:00Z,94.98,1.0,2023-04-20,3,4,False
2023-04-20T02:00:00Z,97.18,1.0,2023-04-20,4,4,False
2023-04-20T03:00:00Z,102.78,1.0,2023-04-20,5,4,False
2023-04-20T04:00:00Z,127.97,1.0,2023-04-20,6,4,False
2023-04-20T05:00:00Z,144.48,1.0,2023-04-20,7,4,False
2023-04-20T06:00:00Z,144.69,1.0,2023-04-20,8,4,False
2023-04-20T07:00:00Z,130.02,1.0,2023-04-20,9,4,False
2023-04-20T08:00:00Z,107.41,1.0,2023-04-20,10,4,False
2023-04-20T09:00:00Z,96.94,1.0,2023-04-20,11,4,False
2023-04-20T10:00:00Z,94.23,1.0,2023-04-20,12,4,False
2023-04-20T11:00:00Z,89.61,1.0,2023-04-20,13,4,False
2023-04-20T12:00:00Z,88.7,1.0,2023-04-20,14,4,False
2023-04-20T13:00:00Z,87.63,1.0,2023-04-20,15,4,False
2023-04-20T14:00:00Z,92.09,1.0,2023-04-20,16,4,False
2023-04-20T15:00:00Z,103.76,1.0,2023-04-20,17,4,False
2023-04-20T16:00:00Z,128.99,1.0,2023-04-20,18,4,False
2023-04-20T17:00:00Z,142.1,1.0,2023-04-20,19,4,False
2023-04-20T18:00:00Z,146.21,1.0,2023-04-20,20,4,False
2023-04-20T19:00:00Z,134.57,1.0,2023-04-20,21,4,False
2023-04-20T20:00:00Z,129.6,1.0,2023-04-20,22,4,False
2023-04-20T21:00:00Z,97.48,1.0,2023-04-20,23,4,False
2023-04-20T22:00:00Z,91.52,1.0,2023-04-21,0,4,False
2023-04-20T23:00:00Z,87.19,1.0,2023-04-21,1,4,False
2023-04-21T00:00:00Z,90.26,1.0,2023-04-21,2,4,False
2023-04-21T01:00:00Z,92.52,1.0,2023-04-21,3,4,False
2023-04-21T02:00:00Z,92.58,1.0,2023-04-21,4,4,False
2023-04-21T03:00:00Z,97.05,1.0,2023-04-21,5,4,False
2023-04-21T04:00:00Z,122.07,1.0,2023-04-21,6,4,False
2023-04-21T05:00:00Z,135.39,1.0,2023-04-21,7,4,False
2023-04-21T06:00:00Z,134.57,1.0,2023-04-21,8,4,False
2023-04-21T07:00:00Z,106.88,1.0,2023-04-21,9,4,False
2023-04-21T08:00:00Z,90.16,1.0,2023-04-21,10,4,False
2023-04-21T09:00:00Z,75.44,1.0,2023-04-21,11,4,False
2023-04-21T10:00:00Z,89.06,1.0,2023-04-21,12,4,False
2023-04-21T11:00:00Z,96.47,1.0,2023-04-21,13,4,False
2023-04-21T12:00:00Z,95.0,1.0,2023-04-21,14,4,False
2023-04-21T13:00:00Z,97.65,1.0,2023-04-21,15,4,False
2023-04-21T14:00:00Z,88.08,1.0,2023-04-21,16,4,False
2023-04-21T15:00:00Z,99.85,1.0,2023-04-21,17,4,False
2023-04-21T16:00:00Z,126.0,1.0,2023-04-21,18,4,False
2023-04-21T17:00:00Z,143.12,1.0,2023-04-21,19,4,False
2023-04-21T18:00:00Z,148.85,1.0,2023-04-21,20,4,False
2023-04-21T19:00:00Z,130.0,1.0,2023-04-21,21,4,False
2023-04-21T20:00:00Z,118.4,1.0,2023-04-21,22,4,False
2023-04-21T21:00:00Z,100.03,1.0,2023-04-21,23,4,False
2023-04-21T22:00:00Z,102.18,1.0,2023-04-22,0,4,True
2023-04-21T23:00:00Z,96.06,1.0,2023-04-22,1,4,True
2023-04-22T00:00:00Z,94.02,1.0,2023-04-22,2,4,True
2023-04-22T01:00:00Z,92.99,1.0,2023-04-22,3,4,True
2023-04-22T02:00:00Z,91.29,1.0,2023-04-22,4,4,True
2023-04-22T03:00:00Z,96.0,1.0,2023-04-22,5,4,True
2023-04-22T04:00:00Z,99.82,1.0,2023-04-22,6,4,True
2023-04-22T05:00:00Z,103.19,1.0,2023-04-22,7,4,True
2023-04-22T06:00:00Z,100.63,1.0,2023-04-22,8,4,True
2023-04-22T07:00:00Z,88.95,1.0,2023-04-22,9,4,True
2023-04-22T08:00:00Z,76.56,1.0,2023-04-22,10,4,True
2023-04-22T09:00:00Z,48.96,1.0,2023-04-22,11,4,True
2023-04-22T10:00:00Z,29.7,1.0,2023-04-22,12,4,True
2023-04-22T11:00:00Z,13.09,1.0,2023-04-22,13,4,True
2023-04-22T12:00:00Z,8.44,1.0,2023-04-22,14,4,True
2023-04-22T13:00:00Z,32.78,1.0,2023-04-22,15,4,True
2023-04-22T14:00:00Z,77.12,1.0,2023-04-22,16,4,True
2023-04-22T15:00:00Z,95.0,1.0,2023-04-22,17,4,True
2023-04-22T16:00:00Z,112.97,1.0,2023-04-22,18,4,True
2023-04-22T17:00:00Z,131.92,1.0,2023-04-22,19,4,True
2023-04-22T18:00:00Z,130.47,1.0,2023-04-22,20,4,True
2023-04-22T19:00:00Z,127.0,1.0,2023-04-22,21,4,True
2023-04-22T20:00:00Z,105.81,1.0,2023-04-22,22,4,True
2023-04-22T21:00:00Z,101.26,1.0,2023-04-22,23,4,True
2023-04-22T22:00:00Z,105.1,1.0,2023-04-23,0,4,True
2023-04-22T23:00:00Z,97.26,1.0,2023-04-23,1,4,True
2023-04-23T00:00:00Z,94.89,1.0,2023-04-23,2,4,True
2023-04-23T01:00:00Z,89.29,1.0,2023-04-23,3,4,True
2023-04-23T02:00:00Z,86.56,1.0,2023-04-23,4,4,True
2023-04-23T03:00:00Z,88.54,1.0,2023-04-23,5,4,True
